#"Step","Potential Energy (kJ/mole)"
50750,-18.743261488
50760,-17.6424462007
50770,-17.7032505323
50780,-18.8513786248
50790,-18.9610217063
50800,-17.8891914136
50810,-17.3541693272
50820,-18.0443635786
50830,-18.3141860062
50840,-18.134950453
50850,-18.3677337796
50860,-18.8141131434
50870,-18.4759742758
50880,-18.0186604972
50890,-18.1558075737
50900,-18.8486549493
50910,-18.8182378691
50920,-18.0347983049
50930,-17.850737461
50940,-18.6997316581
50950,-19.1362112294
50960,-18.7507405405
50970,-18.3217837141
50980,-18.8780308086
50990,-19.3174703874
51000,-19.0277622627
51010,-18.9907047404
51020,-19.4268659397
51030,-18.7602620979
51040,-18.5198612001
51050,-18.7676449153
51060,-19.2173150636
51070,-19.0172055694
51080,-18.1858828692
51090,-18.1172526488
51100,-18.3944555188
51110,-17.9894031172
51120,-17.1180956168
51130,-17.3202960252
51140,-17.8309219717
51150,-17.9075612989
51160,-18.0182636427
51170,-18.0075445894
51180,-18.2314315206
51190,-18.9874679026
51200,-20.0987769534
51210,-20.431181562
51220,-19.1145772294
51230,-17.7683101813
51240,-16.9664829189
51250,-16.780754209
51260,-16.4671220587
51270,-15.1099448291
51280,-14.2479577362
51290,-14.1123098179
51300,-15.5938032464
51310,-17.0620563608
51320,-17.3612207819
51330,-16.6688413412
51340,-16.3554955718
51350,-17.8727042781
51360,-18.5807737513
51370,-17.9790898376
51380,-16.2663430018
51390,-14.9347748187
51400,-15.3754729671
51410,-16.1011618946
51420,-15.3452022229
51430,-14.0822584243
51440,-14.1418247303
51450,-15.4092367334
51460,-15.7878135716
51470,-15.2361449707
51480,-15.9505009875
51490,-17.0221356742
51500,-17.248046032
51510,-16.9122820039
51520,-17.6391710937
51530,-18.3043736257
51540,-17.7270391495
51550,-17.3813468256
51560,-17.77967136
51570,-18.1737069
51580,-17.7100649726
51590,-16.6351619553
51600,-17.1727712946
51610,-18.2843627444
51620,-18.1592672035
51630,-17.5179681977
51640,-17.3790825812
51650,-17.820535952
51660,-18.1338132514
51670,-17.8648025354
51680,-17.7093357904
51690,-18.4601923909
51700,-18.9311717074
51710,-18.4876147366
51720,-18.7004812549
51730,-18.7990706588
51740,-18.327131928
51750,-17.5743084951
51760,-17.8536295808
51770,-18.9136385897
51780,-19.1806197425
51790,-18.2039561333
51800,-16.9942073967
51810,-17.3198139777
51820,-18.7923085969
51830,-18.5716126691
51840,-17.230616162
51850,-17.1050520191
51860,-17.9161036423
51870,-18.3921919558
51880,-17.9605490137
51890,-17.5600167735
51900,-17.9960055774
51910,-18.4736184332
51920,-18.6163335669
51930,-18.2505911817
51940,-18.0169187251
51950,-18.1729821024
51960,-17.5679023372
51970,-17.0103161504
51980,-17.2453056706
51990,-17.517824304
52000,-17.4020902933
52010,-16.7512402069
52020,-17.1188065007
52030,-18.2617652308
52040,-18.1929402033
52050,-17.9391274655
52060,-17.2424406453
52070,-17.6764038275
52080,-19.6385066552
52090,-18.5569484339
52100,-18.194373977
52110,-19.4623317016
52120,-19.4149138914
52130,-19.6933393056
52140,-19.1656650859
52150,-19.4074883589
52160,-20.1040875628
52170,-19.0859473274
52180,-18.5613892902
52190,-19.3450820913
52200,-19.6562119437
52210,-19.7144676076
52220,-19.2161005742
52230,-19.7566680477
52240,-20.5928984379
52250,-19.4419716766
52260,-19.4959882402
52270,-19.9036325763
52280,-20.4731131785
52290,-19.7667391974
52300,-19.0309047472
52310,-20.028698325
52320,-20.2137175552
52330,-20.2204554605
52340,-20.5440304411
52350,-20.0767703873
52360,-20.9429752372
52370,-21.151315312
52380,-20.559037829
52390,-20.5311891061
52400,-19.8789874778
52410,-20.0729020548
52420,-19.932086252
52430,-19.386495331
52440,-20.6595276342
52450,-19.9207117796
52460,-20.0438145607
52470,-20.6315034931
52480,-20.5808449143
52490,-21.202953099
52500,-19.7937337552
52510,-19.6827753924
52520,-20.4614256636
52530,-19.7831859978
52540,-20.5086529752
52550,-19.5513505931
52560,-19.6906058947
52570,-20.8614616162
52580,-19.9921492947
52590,-20.6059147572
52600,-20.439781552
52610,-20.3556896742
52620,-21.4117166141
52630,-20.4328511659
52640,-20.7414608669
52650,-19.6253106308
52660,-19.2755091005
52670,-20.7625448321
52680,-19.5403095671
52690,-20.3126119734
52700,-20.029000056
52710,-19.1813912287
52720,-21.2065197347
52730,-18.9586051614
52740,-20.4901152869
52750,-20.0946078969
52760,-18.5195381463
52770,-20.5601254715
52780,-18.4546610237
52790,-19.2066560254
52800,-20.3330137419
52810,-18.6295498397
52820,-20.156750025
52830,-19.932261009
52840,-19.1911756782
52850,-20.3658539495
52860,-18.8730687434
52870,-20.110654853
52880,-19.82560863
52890,-18.443398485
52900,-19.303978266
52910,-18.3844968055
52920,-18.9415992257
52930,-19.467562034
52940,-18.4595367919
52950,-19.5324823014
52960,-18.532193606
52970,-19.2342257771
52980,-19.1205367843
52990,-18.3572818109
53000,-20.0940168648
53010,-19.2774066442
53020,-18.9729717578
53030,-19.425753972
53040,-18.6434278101
53050,-20.0567409533
53060,-19.107494759
53070,-19.0367234284
53080,-19.5831205353
53090,-18.4793406173
53100,-20.176514378
53110,-19.1646043311
53120,-19.5760882835
53130,-20.1439143245
53140,-18.2915142328
53150,-19.9105246243
53160,-19.382382547
53170,-19.0471457007
53180,-19.8713745941
53190,-17.5809033938
53200,-19.2730310305
53210,-18.9426076909
53220,-18.4702739429
53230,-20.3069622564
53240,-17.8244749997
53250,-19.2729104061
53260,-18.8932129888
53270,-18.2039768849
53280,-19.1352292383
53290,-16.4656253538
53300,-18.0530902518
53310,-18.3393706434
53320,-18.3822849952
53330,-20.3798302039
53340,-19.2578688115
53350,-19.506090882
53360,-19.9111453595
53370,-19.5505541539
53380,-20.3322007794
53390,-19.6718439865
53400,-18.8364871312
53410,-19.5366096713
53420,-19.1158800529
53430,-19.2822952695
53440,-18.7313514197
53450,-18.2276004618
53460,-19.456676036
53470,-19.0734141845
53480,-19.5199481152
53490,-19.3914175981
53500,-18.1042817652
53510,-16.9545136691
53520,-15.8543958076
53530,-17.4027975587
53540,-18.6458773236
53550,-18.7030655269
53560,-19.2741537033
53570,-19.5960964991
53580,-19.6223052069
53590,-19.3436358106
53600,-19.2836912399
53610,-19.7323695054
53620,-19.7475162687
53630,-19.1648021669
53640,-18.8642256597
53650,-18.7824581138
53660,-19.2503486555
53670,-18.7056123721
53680,-17.789093106
53690,-17.743961417
53700,-18.2587049671
53710,-18.1576072592
53720,-17.3890449861
53730,-16.9742705222
53740,-17.2036969007
53750,-17.1106365096
53760,-16.2220550331
53770,-15.8102436071
53780,-16.1513046337
53790,-16.1705495134
53800,-16.3962367689
53810,-16.9277239554
53820,-17.5371009095
53830,-18.1762140697
53840,-18.4813401417
53850,-18.6441617324
53860,-19.1117679155
53870,-18.4799082723
53880,-17.5550326107
53890,-17.6826046021
53900,-17.2659934808
53910,-17.4562456235
53920,-16.1254541635
53930,-16.389927441
53940,-18.0449349779
53950,-17.7279544944
53960,-18.6335749764
53970,-17.5589896543
53980,-18.0443652874
53990,-20.0402635498
54000,-19.0518476373
54010,-19.4402195075
54020,-18.3688493493
54030,-16.940214636
54040,-17.9006034297
54050,-15.4541914047
54060,-16.8610288479
54070,-16.9298761658
54080,-15.4112175512
54090,-17.5267733898
54100,-18.0350407475
54110,-17.8555529028
54120,-19.2030254876
54130,-16.1871626408
54140,-17.3523550386
54150,-19.2157742714
54160,-17.4893271219
54170,-18.838856217
54180,-17.1130279511
54190,-17.3229955948
54200,-19.2054543015
54210,-17.5649269361
54220,-18.5636957277
54230,-17.7234002219
54240,-17.3292113666
54250,-18.710683782
54260,-17.1457180814
54270,-18.6684440861
54280,-17.6000222894
54290,-16.7920953972
54300,-18.5747993692
54310,-17.0034334596
54320,-19.0187527055
54330,-18.3891158378
54340,-17.2242935471
54350,-18.5855216848
54360,-17.5824731371
54370,-18.8370320105
54380,-19.5924495935
54390,-18.3828036534
54400,-19.2992596645
54410,-19.2016007636
54420,-19.8117953464
54430,-20.1787796261
54440,-19.0587914482
54450,-19.7539869288
54460,-19.4136282304
54470,-19.6083002415
54480,-20.1304809251
54490,-18.9338162207
54500,-19.7675240387
54510,-19.7422761218
54520,-19.7646156391
54530,-20.7479402437
54540,-20.0892182967
54550,-20.3582395947
54560,-20.4062403766
54570,-19.4416428159
54580,-20.3589293857
54590,-20.1655955075
54600,-19.535793114
54610,-20.4862463688
54620,-19.7047859892
54630,-19.2432775469
54640,-20.2228981492
54650,-18.5947889035
54660,-19.2241722539
54670,-19.463746996
54680,-17.9700761134
54690,-19.9580728362
54700,-18.2496747161
54710,-18.6924693533
54720,-20.2562926682
54730,-18.675411554
54740,-19.6413798724
54750,-19.8591879795
54760,-18.6750141823
54770,-19.9329025741
54780,-19.5246283763
54790,-19.2803021566
54800,-20.181572886
54810,-19.6090609043
54820,-19.6873459437
54830,-20.3593348316
54840,-19.6554179584
54850,-20.1807593228
54860,-20.1322579775
54870,-19.8426550227
54880,-20.2305395856
54890,-19.5909835229
54900,-19.948341121
54910,-20.1122123469
54920,-19.6965157464
54930,-19.8452027798
54940,-19.7827542654
54950,-19.9020193961
54960,-19.547350182
54970,-19.32223766
54980,-19.9553152981
54990,-19.7582919794
55000,-19.8434914179
55010,-20.2848919964
55020,-20.4386355933
55030,-20.4163209049
55040,-20.3335741813
55050,-20.2081314081
55060,-20.0011103444
55070,-19.6911428497
55080,-19.7121923923
55090,-19.8432827192
55100,-19.5805334659
55110,-18.8717533532
55120,-18.3009795171
55130,-18.0781446875
55140,-18.0876564433
55150,-17.9287970162
55160,-17.3585017259
55170,-17.422330977
55180,-17.4847114397
55190,-17.847260146
55200,-17.8339042382
55210,-17.3758996032
55220,-17.5725729212
55230,-17.638827311
55240,-17.2800678876
55250,-17.1327971178
55260,-16.5819575298
55270,-16.4549741896
55280,-17.1155512378
55290,-16.7823271497
55300,-16.7338155844
55310,-16.7917931126
55320,-17.264348042
55330,-17.9949390044
55340,-18.0553335312
55350,-17.7555937978
55360,-17.3998025062
55370,-18.4747057669
55380,-19.6012602237
55390,-18.669807971
55400,-17.7276468804
55410,-17.7289970979
55420,-19.0665689166
55430,-19.6214248924
55440,-17.3491926444
55450,-16.6871379479
55460,-17.8204274685
55470,-18.6543772998
55480,-18.4966567813
55490,-17.1552057643
55500,-17.5991129238
55510,-19.1392002878
55520,-19.353271733
55530,-18.9668046492
55540,-17.8983079846
55550,-18.3503499904
55560,-18.213473846
55570,-17.311773263
55580,-17.5594522701
55590,-16.6596955036
55600,-15.3358975229
55610,-16.2810716094
55620,-17.0451114959
55630,-17.2751053357
55640,-15.4751373819
55650,-13.5480846931
55660,-14.9628427798
55670,-15.7631241369
55680,-15.422518322
55690,-16.5349646109
55700,-17.1172153225
55710,-18.0637938526
55720,-18.7055507525
55730,-18.802998646
55740,-19.7851885352
55750,-19.2754858082
55760,-18.3478412956
55770,-17.8334641196
55780,-17.2421833512
55790,-16.3805780266
55800,-15.4131094919
55810,-15.7198854732
55820,-16.6339056465
55830,-16.7104401667
55840,-16.4391338823
55850,-16.3481374274
55860,-16.9385731493
55870,-17.3907102391
55880,-16.7562385096
55890,-16.1236168129
55900,-16.1675333498
55910,-15.6388806148
55920,-15.162849261
55930,-15.2006754975
55940,-15.3081487167
55950,-14.554076392
55960,-14.2681377326
55970,-15.1692329949
55980,-16.4091325539
55990,-16.6700423812
56000,-16.0798704301
56010,-16.5508693623
56020,-17.1138607797
56030,-17.2176291376
56040,-17.092583555
56050,-16.0690062764
56060,-15.5528627206
56070,-15.4763116247
56080,-14.4584737692
56090,-14.7242771967
56100,-15.2519595249
56110,-15.1060758104
56120,-15.4644481164
56130,-16.0217470354
56140,-16.9060188619
56150,-16.3773138404
56160,-16.2880955443
56170,-16.5105129286
56180,-16.8127778955
56190,-16.6192301175
56200,-15.7165909844
56210,-16.2008690645
56220,-17.254241697
56230,-17.1619847471
56240,-16.6470840161
56250,-16.0547381924
56260,-16.5040919269
56270,-17.9093292436
56280,-17.242973387
56290,-16.3637011911
56300,-16.0650461406
56310,-15.4036990967
56320,-16.108771324
56330,-17.0370459295
56340,-16.0253454105
56350,-15.8697087127
56360,-15.1986222816
56370,-15.6554421206
56380,-16.4884958585
56390,-15.3269310658
56400,-14.5937750672
56410,-14.1634651287
56420,-14.5967057717
56430,-15.906649293
56440,-15.7468594457
56450,-15.9621780154
56460,-15.0585844757
56470,-15.5514186289
56480,-17.5166013404
56490,-18.3483085229
56500,-18.6087678692
56510,-17.7117880426
56520,-17.4143474005
56530,-17.9836830571
56540,-17.8644884834
56550,-17.48848845
56560,-15.1970889523
56570,-14.4129404618
56580,-15.2408793729
56590,-17.3107396892
56600,-18.3338014049
56610,-17.5524038425
56620,-17.1293533899
56630,-16.9667901403
56640,-18.342562885
56650,-18.7758931437
56660,-17.7108247929
56670,-16.9523003238
56680,-16.5336129453
56690,-17.8971904889
56700,-19.2622009014
56710,-18.7660133612
56720,-18.1794060303
56730,-17.8169671861
56740,-18.7885307113
56750,-20.2096382089
56760,-19.9775253759
56770,-19.1617241563
56780,-18.5115835704
56790,-18.6230009686
56800,-19.5202243862
56810,-19.5078588197
56820,-18.5360641616
56830,-18.2206651335
56840,-18.4947480918
56850,-19.3401318733
56860,-19.2551933714
56870,-18.0441225465
56880,-17.3733466233
56890,-18.2501745263
56900,-19.8816302743
56910,-20.5829216008
56920,-20.1545303285
56930,-19.6488843643
56940,-19.5984201441
56950,-20.0258806851
56960,-20.1856828596
56970,-19.9671248342
56980,-19.1872519584
56990,-18.4164581756
57000,-19.1066705937
57010,-19.2619370828
57020,-18.1430801448
57030,-17.5879904856
57040,-16.880887992
57050,-18.261045033
57060,-19.2496639007
57070,-19.0718521307
57080,-18.8077177632
57090,-18.4601333451
57100,-18.8380325065
57110,-18.878364555
57120,-18.7180428733
57130,-17.4111843848
57140,-16.0221009881
57150,-16.6667440781
57160,-17.4069542062
57170,-18.0733579011
57180,-17.4344844008
57190,-16.929016938
57200,-17.7496944597
57210,-18.4114480616
57220,-18.4744382801
57230,-17.6945871762
57240,-17.092152765
57250,-17.6734310933
57260,-18.2551917084
57270,-18.1336190668
57280,-17.5239005892
57290,-16.4071769435
57300,-17.1924683712
57310,-17.8814643497
57320,-17.5634757882
57330,-16.8069249005
57340,-15.2035066883
57350,-16.8254519387
57360,-17.6056261742
57370,-17.1553873856
57380,-16.985972713
57390,-15.9051914428
57400,-17.5146353813
57410,-17.7087345286
57420,-16.8907734839
57430,-16.6978128513
57440,-15.1307364369
57450,-16.984763329
57460,-17.5840053075
57470,-15.9502906713
57480,-16.1160989651
57490,-14.6225727539
57500,-15.9671355937
57510,-17.0223072228
57520,-16.3168949931
57530,-16.6584403964
57540,-16.27581853
57550,-16.283829826
57560,-17.5105448429
57570,-15.9804921186
57580,-16.4314640005
57590,-16.2970416411
57600,-15.4787490622
57610,-16.5420682514
57620,-15.1534929311
57630,-13.9821048051
57640,-15.0501083501
57650,-14.3608829299
57660,-15.0208528342
57670,-15.8259412329
57680,-14.5709964482
57690,-15.1714866352
57700,-15.9672336024
57710,-16.1567324474
57720,-16.6982750889
57730,-15.2829806942
57740,-15.1923721002
57750,-16.1641792688
57760,-16.7076758554
57770,-16.4794009567
57780,-15.6403282094
57790,-15.6075351232
57800,-16.1841138504
57810,-16.8005261466
57820,-17.1848782419
57830,-17.5681636744
57840,-17.6722668243
57850,-17.7956036645
57860,-18.3985657246
57870,-18.6128606988
57880,-17.8338373072
57890,-17.2543098466
57900,-16.551427005
57910,-16.1607842028
57920,-16.1827772186
57930,-15.5828520147
57940,-16.5973033225
57950,-16.952178951
57960,-17.2271705425
57970,-18.0760395305
57980,-17.9411693459
57990,-18.3285518987
58000,-18.7979502519
58010,-18.4149539702
58020,-18.7694743648
58030,-18.0860306042
58040,-18.2707383737
58050,-18.4880669547
58060,-17.4891193
58070,-17.8124591706
58080,-17.2764027466
58090,-17.446672813
58100,-17.5766434601
58110,-17.509886661
58120,-17.6073603608
58130,-17.4787295091
58140,-18.037636892
58150,-18.2036378914
58160,-18.1504167582
58170,-18.3837433679
58180,-17.9312732658
58190,-18.561991218
58200,-18.4947000677
58210,-18.6404907197
58220,-18.9411534678
58230,-19.0483474476
58240,-19.3069475668
58250,-18.9844371269
58260,-18.76339081
58270,-19.0280172475
58280,-19.1671377683
58290,-19.5409333894
58300,-19.6094904567
58310,-19.044205572
58320,-18.9371638423
58330,-18.9247288437
58340,-17.9163693264
58350,-18.2742227636
58360,-17.4800326354
58370,-17.3494855603
58380,-18.3074473052
58390,-16.992249465
58400,-17.4987178708
58410,-16.6833000764
58420,-16.4306355791
58430,-17.2225503979
58440,-15.7556940876
58450,-15.9413908324
58460,-16.1264016577
58470,-15.3355477972
58480,-16.4015549139
58490,-15.6361515095
58500,-16.2800481955
58510,-16.1492141241
58520,-14.9784506191
58530,-16.830445784
58540,-15.62769425
58550,-15.9603395099
58560,-16.5367673054
58570,-15.3603635725
58580,-17.2323671162
58590,-16.6199315519
58600,-16.4300676283
58610,-18.1631697129
58620,-16.9088473
58630,-18.5706258035
58640,-17.8088746313
58650,-16.9763138322
58660,-18.5053458417
58670,-17.0028191761
58680,-17.1212327495
58690,-18.1365883553
58700,-16.840494431
58710,-18.6509935408
58720,-18.3359534015
58730,-17.7223260852
58740,-19.931499189
58750,-18.2377352625
58760,-19.0769228628
58770,-19.3159998258
58780,-18.3562879447
58790,-19.4618340431
58800,-17.725308163
58810,-17.9744867342
58820,-18.2598290841
58830,-16.1780842466
58840,-17.2473838172
58850,-16.1561588929
58860,-16.7448477751
58870,-17.4444943746
58880,-15.9879717504
58890,-18.0750241545
58900,-18.4043695361
58910,-18.0034354509
58920,-18.4155502455
58930,-17.6019061236
58940,-19.1333915258
58950,-18.9642790255
58960,-18.1252025763
58970,-18.9480100613
58980,-18.9032054177
58990,-18.9458839816
59000,-18.7427226368
59010,-17.9386391009
59020,-18.982967628
59030,-17.6811283744
59040,-17.470029742
59050,-17.7751312024
59060,-18.0192547635
59070,-18.3157426499
59080,-17.0135611737
59090,-16.9136737413
59100,-17.5399444577
59110,-16.3574471175
59120,-16.98860946
59130,-16.4834161738
59140,-16.2704314086
59150,-16.8538600647
59160,-16.1098411438
59170,-17.9344815517
59180,-17.7339636162
59190,-16.8673133018
59200,-17.4292848576
59210,-15.2342528587
59220,-17.3565895619
59230,-16.701619844
59240,-15.389748258
59250,-17.1732335885
59260,-17.1486340394
59270,-18.2877855955
59280,-19.1818512762
59290,-18.6045623199
59300,-19.5751516895
59310,-19.0343710463
59320,-18.8230079339
59330,-19.0423034891
59340,-18.1945109614
59350,-18.1312875142
59360,-18.036691254
59370,-16.6941843795
59380,-17.098492013
59390,-16.0717630847
59400,-15.3585210486
59410,-15.8237428409
59420,-15.1072757884
59430,-15.6775380466
59440,-15.7953799774
59450,-15.4564556635
59460,-16.7206013588
59470,-15.9145109917
59480,-15.9175805624
59490,-16.395601859
59500,-16.6118097464
59510,-17.2424569322
59520,-16.429415721
59530,-17.0730306218
59540,-17.733040022
59550,-17.8894036203
59560,-17.6234885154
59570,-17.1127930823
59580,-17.7816459281
59590,-17.3793155623
59600,-16.4100361155
59610,-16.5784266738
59620,-16.5616955927
59630,-17.1730892832
59640,-17.0601135074
59650,-16.3820112631
59660,-16.7648342012
59670,-16.5196995559
59680,-16.8618958952
59690,-17.2844942302
59700,-16.9613489106
59710,-17.4345527712
59720,-17.3911352309
59730,-17.507986249
59740,-17.9275202362
59750,-18.3340004117
59760,-18.5280760356
59770,-18.3622467392
59780,-18.5317866124
59790,-18.9687914227
59800,-19.2117369668
59810,-19.388712023
59820,-19.4269218537
59830,-19.6749468043
59840,-19.6767875488
59850,-19.6071320421
59860,-19.9332739601
59870,-20.2030188378
59880,-20.1964982857
59890,-20.0017225278
59900,-19.5874000994
59910,-19.0032818592
59920,-18.6441974241
59930,-18.8697695255
59940,-19.5246854132
59950,-20.0214909549
59960,-20.0166891727
59970,-20.12720658
59980,-20.2717499755
59990,-19.9569284188
60000,-19.621476088
60010,-19.6664756111
60020,-19.4072426228
60030,-18.9890131602
60040,-18.79442599
60050,-18.92871444
60060,-19.5437649277
60070,-19.4832004428
60080,-18.9390492638
60090,-19.1499014042
60100,-19.6350904253
60110,-19.8720863862
60120,-19.6018682927
60130,-19.1828003501
60140,-19.818106358
60150,-20.2910446431
60160,-19.7519438018
60170,-19.9563301567
60180,-20.3716444015
60190,-20.6485530395
60200,-20.2728336284
60210,-19.8057153813
60220,-20.8309504313
60230,-20.6874769099
60240,-19.7127001116
60250,-19.9730860573
60260,-19.9952348667
60270,-19.8262186115
60280,-18.6249615058
60290,-18.31480127
60300,-19.2638008858
60310,-18.5932046239
60320,-18.3553649414
60330,-18.5479169322
60340,-19.1487441232
60350,-20.0320702039
60360,-18.8524120917
60370,-19.7543347346
60380,-19.9743197913
60390,-19.9568158082
60400,-20.9291087621
60410,-19.7600929937
60420,-20.618776262
60430,-20.8091912571
60440,-19.6598555988
60450,-20.0376625636
60460,-18.934816678
60470,-19.8232836642
60480,-20.4785404845
60490,-19.9819368402
60500,-21.2764110257
60510,-20.5085821962
60520,-20.482332911
60530,-20.5576816538
60540,-19.8399207401
60550,-20.2858406304
60560,-19.819869842
60570,-20.1745539381
60580,-20.2838645507
60590,-19.1074412653
60600,-19.7650382229
60610,-18.9538440539
60620,-19.0796781176
60630,-20.1577606244
60640,-19.0040399867
60650,-19.5517544869
60660,-19.8889344714
60670,-19.1588192782
60680,-19.9504537875
60690,-18.768392914
60700,-20.1877093646
60710,-20.3164397202
60720,-19.2611691957
60730,-19.9482767574
60740,-19.6224325126
60750,-20.0329614296
60760,-19.3830871255
60770,-18.4828648272
60780,-20.0299776663
60790,-18.6674515131
60800,-18.2574889784
60810,-17.7507242007
60820,-19.0184630131
60830,-20.3615087418
60840,-18.3920725266
60850,-19.0692464047
60860,-19.4618025644
60870,-19.5525618923
60880,-19.8623728731
60890,-17.7935617302
60900,-18.737701027
60910,-20.1463725254
60920,-18.6308636042
60930,-18.7731385117
60940,-18.5995607881
60950,-18.3904656731
60960,-18.9887955201
60970,-18.4535510588
60980,-19.3572453987
60990,-19.9894478293
61000,-18.7527445575
61010,-18.4908111869
61020,-18.3524247263
61030,-18.6960945491
61040,-18.8935031786
61050,-18.2427866206
61060,-18.6952999864
61070,-18.9059759741
61080,-19.1340021119
61090,-19.1133476494
61100,-18.9815397209
61110,-19.4208699009
61120,-19.5981076983
61130,-19.1753743396
61140,-19.3952959398
61150,-19.8487546073
61160,-20.0087854678
61170,-20.1139919674
61180,-20.1006610974
61190,-20.5317046661
61200,-20.8463778963
61210,-20.2704069224
61220,-19.8220504472
61230,-19.9024596707
61240,-19.3836573661
61250,-18.7013701093
61260,-18.248064772
61270,-18.9634235439
61280,-19.8774422508
61290,-19.8601762529
61300,-19.9734640111
61310,-20.6088019315
61320,-20.8730138588
61330,-20.0254977719
61340,-19.0296756513
61350,-19.7749283038
61360,-20.1760577616
61370,-18.93569183
61380,-18.2985543328
61390,-19.1658083069
61400,-19.7017585387
61410,-19.3049688652
61420,-17.8267769523
61430,-18.5230112996
61440,-20.7456094815
61450,-19.7146078646
61460,-18.4218349518
61470,-18.1363112052
61480,-18.816693672
61490,-19.8042548473
61500,-16.6622698886
61510,-15.7121108221
61520,-17.9106672212
61530,-18.3725848354
61540,-17.4899488018
61550,-16.9943762919
61560,-19.8521200934
61570,-20.287240914
61580,-18.5782196786
61590,-18.2511505234
61600,-19.7907522301
61610,-20.5453041676
61620,-18.8084606944
61630,-17.7619564118
61640,-18.7970390771
61650,-19.4768708213
61660,-17.9860539358
61670,-16.5672578639
61680,-17.9585252899
61690,-19.6724063038
61700,-18.4746559674
61710,-17.2960058233
61720,-18.6821185537
61730,-19.9168961598
61740,-18.9762655571
61750,-17.6679383632
61760,-18.4540596993
61770,-20.1674900606
61780,-19.1122612403
61790,-17.9767797817
61800,-18.6808720479
61810,-19.9976940776
61820,-19.1108216707
61830,-17.4058589942
61840,-18.3335088672
61850,-19.4293733898
61860,-18.1823634031
61870,-16.3838068812
61880,-17.5957428211
61890,-19.9361433335
61900,-19.6565274427
61910,-18.091839188
61920,-18.5510141455
61930,-20.2467092887
61940,-20.3065541904
61950,-19.0423621719
61960,-18.6445530332
61970,-20.2155176246
61980,-20.0884557007
61990,-18.4399893274
62000,-18.6576741795
62010,-20.2011010824
62020,-20.3676907311
62030,-19.284163069
62040,-19.6330778722
62050,-20.8622029554
62060,-20.939372461
62070,-20.1619148133
62080,-20.0230522279
62090,-20.9016204069
62100,-20.8503073192
62110,-20.2592635625
62120,-20.5469900318
62130,-20.3919922304
62140,-20.0354008196
62150,-19.4830421191
62160,-19.2116742779
62170,-20.2838448664
62180,-20.4792185456
62190,-19.0275596472
62200,-19.0583604421
62210,-20.0460666878
62220,-20.3185333258
62230,-19.2815409643
62240,-18.5564570387
62250,-19.613526562
62260,-19.791127102
62270,-19.0206088932
62280,-19.2214752374
62290,-19.5681063583
62300,-20.0786988082
62310,-20.3166573388
62320,-19.9576831853
62330,-20.1992136103
62340,-20.1289301396
62350,-19.7188815247
62360,-19.9866885399
62370,-19.4843349207
62380,-20.0696529461
62390,-20.2393539621
62400,-19.558763754
62410,-20.3318379128
62420,-20.6659313517
62430,-20.5552885661
62440,-21.2887158719
62450,-20.4306101931
62460,-20.929045077
62470,-20.7424957568
62480,-20.2555998031
62490,-20.4536375567
62500,-19.2204000287
62510,-19.449903674
62520,-18.4914651936
62530,-18.4978118732
62540,-19.2461186692
62550,-18.3237684822
62560,-18.657418289
62570,-18.3540630349
62580,-18.1663520817
62590,-19.0895518249
62600,-18.7718715707
62610,-18.1564843641
62620,-18.5066498194
62630,-18.6441720616
62640,-20.028004484
62650,-20.4942434359
62660,-20.1585748686
62670,-20.3472262981
62680,-19.2635924775
62690,-19.6199027566
62700,-20.3243479061
62710,-19.4060353935
62720,-19.3454913594
62730,-18.9131328706
62740,-19.4444150034
62750,-20.0158835491
62760,-19.3118117927
62770,-19.3589925803
62780,-19.3042082583
62790,-18.6408000728
62800,-18.5763084017
62810,-18.1554598088
62820,-17.5184421173
62830,-17.0115133531
62840,-16.6115278483
62850,-17.327204875
62860,-17.8229129993
62870,-16.7717470158
62880,-16.6922863238
62890,-17.1036223202
62900,-17.9115004943
62910,-18.5135695579
62920,-17.7173226806
62930,-18.1088195753
62940,-18.1567840843
62950,-18.131809284
62960,-17.7493985265
62970,-17.3696756493
62980,-17.3522695971
62990,-17.3425807399
63000,-17.3276726412
63010,-17.264455087
63020,-17.3362574253
63030,-16.9414566745
63040,-16.4103371871
63050,-16.5584564746
63060,-16.9617915029
63070,-17.1653153317
63080,-16.5257142622
63090,-16.4196373331
63100,-17.3529423489
63110,-17.0465011192
63120,-17.1695505822
63130,-16.265263766
63140,-16.0994705345
63150,-17.4957027227
63160,-16.4615310859
63170,-15.8516038885
63180,-16.8040528784
63190,-16.631153177
63200,-17.252540355
63210,-17.6018167501
63220,-17.8877806315
63230,-17.4162359055
63240,-16.2644234476
63250,-17.3687408062
63260,-18.6139808301
63270,-18.160793865
63280,-17.2976232572
63290,-17.7327314901
63300,-19.2167490473
63310,-19.5214138041
63320,-17.8972293173
63330,-18.4142275667
63340,-19.5343587237
63350,-19.7846783503
63360,-19.627216929
63370,-19.1788366282
63380,-19.4112359717
63390,-19.2316958519
63400,-17.8702517397
63410,-17.1803622213
63420,-16.2220300601
63430,-15.710883936
63440,-15.5622179846
63450,-16.2963750869
63460,-18.3658376415
63470,-17.9179977131
63480,-16.9046669427
63490,-16.800322891
63500,-17.5771149801
63510,-18.6421841951
63520,-17.4357569462
63530,-17.0781005303
63540,-17.7768526593
63550,-17.3212411755
63560,-16.8163629527
63570,-15.7120880979
